vw turns over documents to investig;volkswagen ag said monday it turned over the findings of its internal investigations to prosecutors probing allegations that employees at the german automaker demanded and received bribes from suppliersa vw spokesman declined to discuss the content of the information which was handed over to prosecutors in the nearby city of braunschweig and said the automaker has not yet decided whether it would make them publicthe findings of vws internal inquiry had in some cases been gathered by private investigatorsvw spokesman klaus kocks said sunday it promised a comprehensive explanation of corruption allegations in a statement to be released wednesdaythe allegations refer to a series of possible corruption cases among suppliers including allegations that some suppliers charged higher invoices to skim off some of the excess cash to pay the vw workers involved with the contractsprosecutors in braunschweig have said they were investigating two people as part of the probe into allegations some vw employees demanded millions of dollars in kickbacks from swissswedish engineering group abb asea brown boveri for a plant contract for vws czech skoda unitvw has suspended one purchasing department worker and fired another who was then placed in investigative custody by german prosecutors in recent weeks as allegations of the bribery scandal began to emerg;0
cellular technical zollner president coo;cellular technical services co inc said on tuesday it named william zollner president and chief operating officer replacing bob dahut who left to pursue other opportunitieszollner previously was chief operating officer for serena software internationalcellular technical provides information management systems for the wireless communications industry new york newsdesk 212 8591610;0
delphi to market itself as electronics firm;general motors corps delphi automotive systems unit wants to market itself to wall street in a possible initial public offering as primarily an electronicsdriven parts firm a delphi official said tuesdaythats absolutely our objective jt battenberg president of the unit told reporters at the society of automotive engineers conference he said a planned integration with delco electronics will take time but thats certainly our objectivebattenberg a gm executive vice president said the integration of electronics into delphis more traditional mechanical parts systems will speed up once delco electronics corp is fully merged into delphiat the nations premier auto supplier show here delphi is touting its electronics expertise over its metalbending capabilities showing off smart air bag systems computerized vehicle control and antiskid systems and complete interior and instrumentation systemsif you look out into the future electronics is becoming very pervasive battenberg saidgm has said previously that kokomo indbased delco now a part of gms hughes electronics corp subsidiary will become a seventh division of delphi in connection with the 95 billion sale of hughes defence electronics business to raytheon cogm will consider offering 20 percent of the combined delcodelphi to the public at a future datemichael burns delco electronics general manager said he expects the integration process to be largely completed by the end of the third quartereven before any approvals have been granted for the raytheon deal delphi and delco already are combining the way they approach customersmercedesbenz for example which once had delphi and delco calling on it separately now will have one customer manager from the combined firms burns saidbut he declined to offer specifics on how the delco and delphi staffs would be combined or whether any of delcos 31000 worldwide jobs would be eliminatedwere going to try to maximize this enterprise in terms of growth profitability and presence around the world burns saidbattenberg said delphi still considers eight of its 191 plants as troubled but said gms timetable for future public ownership in delphi does not depend on repair of those operationsstill battenberg said delphi is working hard to turn around unprofitable plants such as two dayton ohio brake plants that staged a costly strike last yearthey are not making money theyre troubled and were trying to fix them battenberg said adding that everything is a possibility including consolidation or closureseparately battenberg said delphi is now working closely with german automaker volkswagen ag to determine the composition of 1 billion worth of gm parts that vw has agreed to buy to settle the lopez industrial espionage disputeweve normalised relations with volkswagen battenberg said its pretty much business as usualvw agreed to buy an additional 1 billion worth of components from gm over the next seven years as a part of a deal to settle gms lawsuit alleging that former vw production chief j ignacio lopez de arriortua and others stole gm corporate secrets when they left gm to join vw in 1993battenberg declined to discuss the types of parts that vw may buy the german automaker now buys about 300 million worth of gm parts annually including a large portion of automobile wiring har;1
gm working closely with vw on parts sal;general motors corps delphi automotive systems unit said on tuesday it is now working closely with volkswagen ag to determine the composition of the 1 billion worth of gm parts that vw has agreed to buy to settle the lopez industrial espionage disputejt battenberg gm executive vice president in charge of the delphi parts unit said he recently met with vw chairman ferdinand piech and added that the two executives had a very good meeting weve normalized relations with volkswagen battenberg told reporters at the society of automotive engineers conference here its pretty much business as usualbattenberg declined to reveal the types of components that volkswagen may purchase from gm he said teams of delphi and vw personnel are now working on the projectcurrently vw buys about 300 million worth of delphi parts a year including a large portion of automobile wiring harnesses the 1 billion of new parts purchases would be incremental business for delphi he said vw agreed to buy an additional 1 billion worth of components from gm over the next seven years as a part of a deal to settle gms lawsuit over the actions of former purchasing executive j ignacio lopez de arriortuagm accused lopez and others of stealing corporate secrets including gms supplier prices in europe when they left the detroit automaker to join vw in 1993lopez who resigned from vw in december faces criminal charges in germany and is the subject of ongoing investigations both in the united states and germanyto settle gms us civil complaint vw also agreed to pay gm 100 million in cash;1
focusvw 1996 profit surges but disappoint;volkswagen ag a day before it will announce a response to a growing bribery scandal said on tuesday that 1996 group profit doubled to 678 million marks 405 million on the back of a 14 percent rise in sales to 1001 billion marksvw said profit at the group level rose to 678 million marks from 336 million marks in 1995 and earnings at the parent level rose 54 percent to 630 million marks from 410 million marksthe wolfsburgbased carmaker also proposed to its supervisory board that the dividend on 1996 results be raised to 318 million marks the payout on ordinary shares would be raised to nine marks per share from six marks in 1995 and to 10 marks for preference shares from seven marksbut the carmaker said cash flow viewed by analysts as a more transparent look at vws health rose a meagre 44 percent to 1085 billion marks from 104 billion marks in 1995i suspect that they were a little light of where most people had assumed the figures would be said john lawson analyst at salomon brothers in londonlawson warned against reading too deeply into vws results known to be padded with provisions saying vw was still performing better than its industry peersthis company is still doing a lot better than its peer group and that will be influential in what happens to its share price in the future lawson saidvw did not say whether the results reflected the 100 million payment made to general motors corp as part of a deal reached in january to settle gms lawsuit charging vw with industrial spying when it hired away purchasing guru jose ignacio lopez in 1993 from the us carmakerstock traders were unimpressed with the results saying the profit figures were below market expectations and that they were more concerned about allegations of some vw employees demanding and receiving bribes from industry suppliersvw shares fell as low as 795 marks in postbourse ibis electronic trade before ending the day down 325 marks at 798 marks the 30share dax index however ended the day up 5271 points at 323334 points a gain of 166 percenta vw official confirmed on tuesday that the carmaker would issue a statement on wednesday about the bribery allegations which centre on the alleged payment of 20 million marks in bribes in connection with a 400 million mark plant expansion contract for vws czech skoda unitlopez credited with helping to return vw to profitability has been named by germanys der spiegel magazine as being involved in the socalled network that demanded five percent of a contracts value in kickbacksa spokesman for lopez a 55yearold spaniard has declined comment on the magazines allegationsvw on monday turned over the findings of its internal probe into the allegations which have so far led to the suspension of one worker and the firing of another who was being held in custody by prosecutorsdespite the fresh legal scandal for vw analysts said the carmaker was on a path to higher profits compared with dire times in 1993 when the carmaker took a one billion mark charge for restructuring purposeswe do know that skoda has turned around vws brazilian operations are doing well and north america probably remained a lossmaker but looks awfully better one analyst said 1675 german mark;1
vw 1996 profit surges but disappoint;volkswagen ag a day before it is to announce a response to a growing bribery scandal said tuesday that its group earnings more than doubled last year as sales expanded by 14 percentvw said profit at the company level rose to 678 million marks 405 million from 336 million marks 201 million in 1995 and earnings at the parent level rose 54 percent to 630 million marks 376 million from 410 million marks 245 millionthe wolfsburgbased automaker also proposed to its supervisory board that the dividend on 1996 results be raised to 318 million marks 190 million the payout on ordinary shares would be raised to 9 marks 537 per share from 6 marks 358 in 1995 and to 10 marks 597 for preferred shares from 7 marks 418john lawson analyst at salomon brothers in london warned against reading too deeply into vws results known to be padded with provisions saying vw was still performing better than its industry peersthis company is still doing a lot better than its peer group and that will be influential in what happens to its share price in the future lawson saidvw did not say whether the results reflected the 100 million payment made to general motors corp as part of a deal reached in january to settle gms lawsuit charging vw with industrial spying when it hired away purchasing guru jose ignacio lopez de arriortua in 1993 from the us automakerstock traders were unimpressed with the results saying the profit figures were below market expectations and that they were more concerned about allegations of some vw employees demanding and receiving bribes from industry suppliersvw shares fell as low as 795 marks 475 in afterhours electronic trading before ending the day down 325 marks 194 at 798 marks 476a vw official confirmed tuesday that the automaker would issue a statement wednesday about the bribery allegations which centre on the alleged payment of 20 million marks 119 million in bribes in connection with a 400 million mark 229 million plant expansion contract for vws czech skoda unitlopez credited with helping to return vw to profitability has been named by germanys der spiegel magazine as being involved in the socalled network that demanded 5 percent of a contracts value in kickbacksa spokesman for lopez a 55yearold spaniard has declined to comment on the magazines alleg;1
vw says 1996 group profit up 102 pct;year to december 31 1996in millions of marks unless stated group profit 678 vs 336 parent profit 630 vs 410 group investment 15279 vs 13072 group cash flow 10853 vs 10400 group sales 100123 vs 88119 group vehicle deliveries units 3994 vs 3607note full name of the german carmaker is volkswagen agfrankfurt newsroom 49 69 756525;0
analysts say vw drop on results unwarr;some industry analysts on wednesday said a drop in the price of volkswagen ag shares due to disappointment about the german carmakers 1996 results was unwarranted and reiterated their buy recommendationsvw on tuesday said group profit rose 102 percent to 678 million marks on the back of a 14 percent rise in group sales to 1001 billion marksthe wolfsburgbased carmaker also proposed raising its dividend payout on ordinary shares to nine marks from six marks and on preference shares to 10 marks from seven marksdealers said the profit figure was below a number of market forecasts prompting vws shares to fall to as low as 789 marks before ending bourse trade down 650 marks at 79150 marksvws shares in postbourse ibis trade kept paring gains and were trading at 793 marksthe following are summaries of comments made by analystshans hartmann dresdner kleinwort benson frankfurthartmann on tuesday night repeated his buy recommendation on volkswagen after the results were releasedsabine bluemel imi sigeco londonbluemel who maintained her buy recommendation on vw said in a report that vws profit figure was well below her forecast for 925 million marks and below market expectations for 800 million to one billion marksbut bluemel said vws conservative accounting methods and high provisioning made the results a poor measure of vws general improvementshe said the dividend increase was positive and reflected vws optimistic outlook for business development and revenue growth was higher than expectations and were above the growth in volume sales which rose 136 percent to 376 million carsbluemel said she had left unchanged her earningspershare estimates for 1997 at 65 marks and for 1998 at 99 markshorst frey abn amro frankfurtfrey who has a buy rating on vw said the carmaker had hidden its profit and that a lack of understanding about vws accounting policies may have led to misunderstanding among some investors and that the carmaker has a strong potentialfrey said the dividend increases were a positive surprise for investors and that investors should be patient for the full impact of vws turnaround strategy to take hold in 1998 as profit margins keep improving in 1997he recommended aggressive buying of vw on any price dipsjuergen pieper deutsche morgan grenfell frankfurtpieper said the drop in vw shares was a false reaction to the results and kept his overweight recommendation on the carmaker along with his dvfa earnings per share forecast at 33 markshe also expected the 1996 profit figure of 678 million marks to be reduced to about 470 million marks when subjected to the accounting standards under dvfa rulesfrankfurt newsroom 49 69 756525;0
vw says bribery probe data not yet clear;volkswagen ag said on wednesday it did not yet have sufficient information to conclude whether allegations of corruption and bribery at the german carmaker had any foundationvw said it would keep up its internal investigation into the allegations as well as cooperate with german prosecutors who have so far identified two people as being involved in demanding and receiving bribes in exchange for vw contractsthe carmaker on monday turned over the findings of its internal investigation to prosecutors probing allegations that vw workers demanded about 20 million marks 12 million in kickbacks from swissswedish engineering group abb for a 400 million mark plant expansion contract for vws czech skoda unitvolkswagen will strongly investigate all of the corruption allegations through its own probe and by involving the public prosecutors vw said in a statementvw had said at the weekend it would issue the statement on wednesdaythe carmaker again called on all suppliers to report any irregularities in dealings with the company and said that legal charges would be brought against any vw employee violating german laws in order to preserve supplier relationshipsas part of the internal investigation vw has so far suspended one employee and fired another worker who was then put in investigative custody by prosecutors in braunschweigjohn gilardi frankfurt newsroom 49 69 756525 1670 german mark;0
vw says bribery probe data not yet clear;volkswagen ag said wednesday that it did not have sufficient information to conclude whether allegations of corruption and bribery at the german carmaker had any foundationon monday the carmaker turned over to prosecutors the findings of an internal investigation of allegations that vw workers demanded about 20 million marks 12 million in kickbacks from swissswedish engineering group abb for a plant expansion contract for vws czech skoda unitvw which recently settled a major dispute with general motors corp over alleged corporate espionage by former gm employees said it would continue its internal investigation into the allegations as well as cooperate with german prosecutors who so far have identified two people as being involved in demanding and receiving bribes in exchange for vw contractsvolkswagen will strongly investigate all of the corruption allegations through its own probe and by involving the public prosecutors vw said in a statementthe carmaker again called on all suppliers to report any irregularities in dealings with the company and said that legal charges would be brought against any vw employee violating german laws in order to preserve supplier relationshipsas part of the internal investigation vw has suspended one employee and fired another worker who was then put in investigative custody by prosecutors in braunschweig;1
focusvw says january sales surge 181 pct;volkswagen ag helped by strong performances in brazil and asia said on thursday sales in january surged 181 percent to 329300 vehicles but it failed to attract a wave of new car buyers at home in germanythe wolfsburgbased carmaker said january sales in germany rose two percent to 73300 vehicles from 71870 in january 1996 coming at the expense of hefty foreign growth that underpinned vws 1996 profit doubling to 673 million marks 399 millionvolkswagen said all of its brands contributed to the higher sales which it said were driven by new vehicles that were launched in late 1996 and finally reaching major marketsvw said passenger car sales under the vw brand rose 15 percent to 212500 while its audi luxury brand rose 32 percent to 43800 vw said sales at its czech skoda unit rose 75 percent to 18100 and they rose 18 percent to 28500 at spanishbased seatvw late last year launched a number of new vehicles including a remodeled vw passat saloon and the new audi a3 a threedoor model that has become the new entry point at vws luxury car divisionthe sales increase in january is clearly the result of our product offensive and the rollout of new vehicles a vw spokesman saidvw which has sought to shrug off a fresh scandal involving allegations that vw workers demanded and received bribes from contractors said it expected to maintain its international market position despite rather subdued industry conditionsbut the carmaker has shown no sign of braking its desire to grab a bigger part of the west european vehicle market where vws sales excluding germany last month rose 126 percent to 119000 vehicles despite ongoing weak economic conditionsvw is obviously continuing its rush for market share in 1997 and the january data confirms that said peter schmidt analyst at automotive industry data in tamworth englandthe motivation is vws belief that the european car market will soon be saturated and one can only increase sales by taking from rivals he said they are taking advantage of their lower costs to cut prices and steal buyers from othersvws sales in brazil a key market where the carmaker has production facilities surged 45 percent to 57400 vehicles while sales in japan rose 36 percent to 4000 vehicles following a heavy bout of advertising and marketingin north america vws sales rose 21 percent to 16000 vehicles while sales in china rose 60 percent to 22600 vehicles where the carmaker is the no 1 selling brandindustry analysts said vw has been able to finance its international expansion by the impact of controversial production guru jose ignacio lopezs costcutting measures at the carmaker having a greater impact on operationslopez who resigned from vw last november in disgrace over allegations of industrial spying when he quit rival general motors corp in 1993 to join vw sharply reduced the number of car platforms to a handful to streamline output 1687 german mark;0
fbi agent accused as moscow spy to plead guilti;an fbi agent accused of selling us national security secrets to russia since 1987 has agreed to plead guilty federal law enforcement sources said on fridaythey said a court hearing had been scheduled for later in the day in alexandria virginia for agent earl edwin pitts in which he would enter the guilty plea to the espionage charges pitts a 43yearold lawyer and a 13year fbi veteran was arrested on dec 18 for allegedly selling secrets to russia in exchange for 224000 pitts only the second fbi agent to be arrested for alleged spying was caught as a result of an fbi undercover operationpitts who had been in the fbis new york city unit responsible for catching russian spies has been charged with attempted espionage conspiracy to commit espionage communication of classified information and conveyance of government property without authorizationhis trial had been scheduled for april 21 but a trial will no longer be needed because of the plea deal reached with prosecutorsa court appearance for pitts was scheduled at 4 pm 2100 gmt at the federal courthous;0
exfbi agent pleads guilty to spying for russia;former fbi agent and supervisor earl pitts pleaded guilty on friday to two espionage charges for selling secret us national security security documents to moscow from 1987 to 1996immediately after the court hearing us attorney helen fahey held a news conference and announced that a guilty plea would be entered on monday in a second major espionage case involving accused cia spy harold nicholsonfahey declined to give further details about the expected guilty plea by nicholson who has been accused of selling secrets to moscow and was the highest ranking cia official ever charged with espionagepitts only the second fbi agent ever to be indicted for espionage in what has been called the most damaging spy case in fbis 89year history admitted his guilt at a court hearingpitts a 13year fbi veteran was arrested on dec 18 for passing vital national security secrets to russian intelligence agencies in exchange for 224000 betraying some of the fbis most sensitive operationspitts said to be motivated by the money was caught as a result of a 16month undercover fbi sting operation he was dismissed by the fbi in januaryus district judge ts ellis who has presided over the case accepted the guilty plea that had been negotiated by federal prosecutors and defence lawyersasked by the judge during the 90minute hearing how he would plead pitts replied in a firm clear voice guilty your honour he stood before the judge wearing green prison garbyes your honour i did pitts said admitting he provided classified information to persons he believed to be agents of the soviet union and russian governmentspitts who had been in the fbis new york city unit responsible for catching russian spies was charged in a 12count indictment with attempted espionage conspiracy to commit espionage communication of classified information and conveyance of government property without authorisationin return for the guilty pleas to the two mostserious espionage charges prosecutors agreed to drop the remaining 10 charges pitts 43 faces a maximum punishment of life inprison a 500000 fine and forfeiture of all money gained from his spyingjudge ellis set sentencing for june 20 and said to pitts it is uncertain exactly what sentence you will receiveunder federal sentencing guidelines defence attorneys said pitts was expected to receive 15 to 20 years in prison justice department officials had earlier confirmed the 20year figurea trial for pitts had been scheduled for april 21 prosecutors will avoid a trial and the potential disclosure of classified information because of the plea dealaccording to court documents pitts spied for moscow in new york from 1987 to 1992 and in 1995 and 1996 he dealt with us agents posing as russian spies in the undercover operationhis soviet and russian handlers paid him 124000 and set up a 100000 reserve fund in exchange for us secrets the fbi said pitts also received 65000 from fbi agents during the sting operationlaw enforcement officials said pitts a lawyer may have decided to negotiate the best deal possible because of the overwhelming evidence against him they doubted whether pitts has any information that would be of value to investigators in assessing the damage from his activitiesunder the terms of the plea deal pitts agreed to cooperate with investigators and to submit to government liedetector tests if he tells the government all he knows prosecutors agreed not to bring any further charges including possible tax violationsone final condition of the plea agreement required pitts to have no contact with any foreign govern;0
iran arrests 50 people for spi;police in northwestern iran have arrested 50 people on charges of spying the official iranian news agency irna said on mondayit quoted the top security official in west azerbaijan province as saying those arrested were members of six espionage networks who gave classified information to foreigners and took photographs of military areas it did not say which foreign parties they spied forthe spies have confessed to their crimes and have been tried at court irna quoted the unnamed official as sayingit did not specify when the suspects had been arrestediran last year passed a law imposing the death sentence for espionage and singling out agents working for the united states and israelirans west azerbaijan province borders on azerbaijan turkey and iraq;0
mubarak not to intervene in israel spy cas;egyptian president hosni mubarak refused on wednesday to intervene in the case of azam azam an israeli detained in egypt and about to face trial for spyinghis case has added to the friction in egyptianisraeli ties at a time of high tensions following israels decision last week to build 6500 new jewish homes in arab east jerusalem the egyptian judge set azams trial date on the eve of a visit to cairo by israeli prime minister benjamin netanyahutwo of azams supporters accompanied netanyahu to cairo to plead the alleged spys case they said they visited azam in prison on wednesday and that he was being treated wellasad asad an advisor to netanyahu and a former member of the knesset who is also like azam a member of israels druze community told reporters he discussed azams case with mubaraks senior political adviser osama elbazi found azam in good shape egyptian prison authorities are treating him well i have faith in the egyptian justice and judiciary asad saidasaad arainy municipal head of azams village said he was confident azam would be found innocentwe told him the prime minister netanyahu would discuss his case with president mubarak arainy said it was clear from the beginning that azam would stand in front of the egyptian judiciary were not against this and we are sure of his innocence god willing this will be apparent to the judgesat a joint conference with netanyahu on wednesday mubarak said the matter was out of his hands now that it had entered the judicial systemnetanyahu said on tuesday that azam a 35yearold chief mechanic who was working at an israeliowed factory in egypt was innocent and that the case would be at the top of his agenda in talks with mubarakasked if he would agree to release the israeli mubarak said this case is before the court we have no authority to exclude it from the court until it comes to an end before that we are not authorised even our constitution doesnt give us the right to do anything or to release himmubarak again said that israeli publicity about azams case had damaged his chances and he compared it to an earlier incident in which the egyptian authorities discreetly set free two suspected israeli spieswith the last one azam there is definite proof according to the investigation done by the court so thats why we could not release him he saidthe first two were released before going through the media when the media declared about azam we were in a position not to leave him and he should defend himself if he is innocent he is going to be released without any problem he addednetanyahu stood to mubaraks side but did not comment on the espionage case throughout the news conferencebut late on tuesday he said azam azam is at the top of my agenda he has been jailed on a false charge of espionage or assisting in espionage for israel he is not an agent of any of the israeli intelligence organs i can guarantee that he is not an indirect agenthe is nothing as far as israeli intelligence is concerned he is an israeli citizen who has been falsely accused and we want him out he addedon tuesday the egyptian judiciary set april 24 as the date for the start of azams trial the case includes three other defendants an egyptian man and two israeli women who will be tried in absentia because they are not in egyptegypt became the first arab state to make peace with israel in 1979 but relations have cooled significantly since netanyahu took office in jun;0
piech sees no corrupt network at vw;volkswagen ag chief executive ferdinand piech said on tuesday an internal probe of allegations of a widespread network of corruption at the german carmaker has so far shown that it does not existpiech in his first public comments about allegations that some vw employees have demanded and received bribes in return for contracts said the carmakers probe has so far turned up only one employee who has since been suspendedwe do not yet have an indication of a network we have so far identified one employee at volkswagen and he has been suspended piech told reuters at the geneva car showpiech also said the corruption allegations which are centred on a plant expansion contract for vws czech skoda unit that was awarded to swissswedish engineering group abb involved a nearly doubledigit sum in the millions of markspiech said the amount in dispute with abb involved vw paying an extra 57 million marks for one contract and losing another 37 million marks that abb should have paid for delays if they had been notified in time of the project deadlinewe do not think comments are appropriate at this time since the matter is under investigation by the relevant authorities an abb spokesman in zurich said wednesdayabb made allegations last december that a vw employee had demanded bribes for the skoda contract and that it would not pay the disputed costs prompting both companies to contact german and swiss public prosecutorsthe figures involved are well below german media reports that have said the contract was worth some 400 million marks and included bribes of about 20 million marksvw officials on wednesday said the carmakers purchasing division in the summer of 1994 had approved a 74 million mark contract for the skoda paint factory and a second contract worth 38 million marks to expand the facilitygerman prosecutors in braunschweig have said they were investigating two suspects as part of their probe at vw brought about by the carmaker in a formal legal requestsources close to the investigation said the vw employee who has been suspended is a longtime employeeanother vw employee who was involved with transporting vws test vehicles has been put in investigative custody by prosecutors on allegations of filing false expense accountsit is not clear yet whether this person is involved with these allegations of corruption but we doubt it the source told reutersfrankfurt newsroom 49 69 756525;0
mubarak refuses to intervene in israeli spying cas;egyptian president hosni mubarak refused on wednesday to intervene in the case of azam azam an israeli detained in egypt and about to face trial for spyinghis case has added to the friction in egyptianisraeli ties at a time of high tensions following israels decision last week to build 6500 new jewish homes in arab east jerusalem the egyptian judge set azams trial date on the eve of a visit to cairo by israeli prime minister benjamin netanyahuat a joint conference with netanyahu on wednesday mubarak said the matter was out of his hands now that it had entered the judicial systemnetanyahu said on tuesday that azam a 35yearold chief mechanic who was working at an israeliowed factory in egypt was innocent and that the case would be at the top of his agenda in talks with mubarakasked if he would agree to release the israeli mubarak said this case is before the court we have no authority to exclude it from the court until it comes to an end before that we are not authorised even our constitution doesnt give us the right to do anything or to release himmubarak again said that israeli publicity about azams case had damaged his chances and he compared it to an earlier incident in which the egyptian authorities discreetly set free two suspected israeli spieswith the last one azam there is definite proof according to the investigation done by the court so thats why we could not release him he saidthe first two were released before going through the media when the media declared about azam we were in a position not to leave him and he should defend himself if he is innocent he is going to be released without any problem he addednetanyahu stood to mubaraks side but did not comment on the espionage case throughout the news conferencebut late on tuesday he said azam azam is at the top of my agenda he has been jailed on a false charge of espionage or assisting in espionage for israel he is not an agent of any of the israeli intelligence organs i can guarantee that he is not an indirect agenthe is nothing as far as israeli intelligence is concerned he is an israeli citizen who has been falsely accused and we want him out he addedon tuesday the egyptian judiciary set april 24 as the date for the start of azams trial the case includes three other defendants an egyptian man and two israeli women who will be tried in absentia because they are not in egypt;0
egypt to try israeli azam for spying in april;an egyptian judge set april 24 for the start of the trial of an israeli man and three other people on charges of spying for israel and damaging egypts national interests judicial sources said on wednesdaythe israeli man is azam azam a 35yearold chief mechanic at an israeliowned factory in egypt arrested in novemberhis case has added to the friction in egyptianisraeli relations and the judge set the trial date on the eve of a visit to cairo by israeli prime minister benjamin netanyahuisrael says azam is innocent and has called for his release but president hosni mubarak said that once israel made the case public he could not interfere with the legal systeman egyptian emad abdelhamid ismail 34 and two israeli women who are out of egypt zahra youssef greiss and mona ahmed shawahna are the other defendants in the casethe supreme state security court will try the four at the south cairo court building security sources have said the public prosecutor will ask for the harshest possible sentence which would be life imprisonment with hard labourthe prosecutor general referred the four to trial after issuing the charge sheet which says ismail agreed to help the two women spy for israels intelligence service mossad the prosecution alleged that ismail worked with mossad from march to october last yeargreiss with whom the prosecution says he was having an affair gave ismail 650 when he was recruited and shawahna offered to pay him 1000 a month if he helped mossad the charge sheet saidazams alleged role in the espionage case was to deliver to ismail womens underwear inscribed with invisible inkthe prosecution has not said what information israel was seeking ismail received the necessary training to carry out his assignments with the intention of harming the states interest the charge sheet saidit said azam and ismail had both confessed but azam denied the espionage charges in december in his first public appearance in an egyptian court for a hearing to extend his detentionthe charge sheet said ismail told interrogators he was recruited when he went to israel last february to train at a womens garments factory the egyptian told interrogators he became acquainted with greiss at the factory and shortly afterwards began taking him out to have sex in her caregypt became the first arab state to make peace with israel in 1979 but relations have cooled significantly since netanyahu took office in jun;0
questions on ferry safety 10 years after herald;on a blustery friday night in march 10 years ago 191 men women and children were drowned when the rollonrolloff ferry herald of free enterprise capsized as it left the belgian port of zeebrugge on the way to doverthe memory is still clear harbour master ignace vergult who was not on duty on the night of march 6 1987 but who was called in told reuters by telephonewe hope that it will never ever happen again ferry safety has improved since then but whether it has improved enough is another question he saidsurvivors and the relatives of the dead will hold memorial services in dover and zeebrugge on sunday after which the british herald families association will be quietly be wound upthe pain has been too much they feel they have done all they can mark watts british labour member of the european parliament for east kent told reuters in an interviewas politicians we have a responsibility to maintain the momentum he saidwatts agrees with vergult that passenger ferry safety has improved a bit since the herald went down but he argues strongly that there is far far more still to be doneif an aircraft had a design fault the fleet would be grounded but ferries are allowed to sail with fundamental design flaws he saidthe herald rolled over and sank in shallow water because it had become unstable due to taking on water through leaving port with the bow doors openimmediately after a number of changes were made to enhance ferry safety notable among these were the installation of inner doors to supplement the main outer doors and a signalling system to prevent the ferry leaving dock with the outer doors openbut ferry companies resisted other recommendations such as installing watertight bulkheads on car decks and making a full passenger list moves they still argue againstthe business of finding and identifying the dead from the herald was made considerably harder by the fact that no one knew how many people were on boardit was not until the ferry estonia sank during a storm in the baltic killing most of the 867 passengers and crew in september 1994 that the issue gained new momentumnothing really happened after the herald sank a few minor technical changes were made but nothing that addressed the fundamental issues watts saidit was not until the estonia went down that things started to happen againsince the estonia sank we have had the stockholm agreement on maritime safety but even that does not go far enough because it does not insist on the fundamental design changes that were proposed after the herald sank he addedwatts said one of the main problems was the reluctance of the ferry operators particularly those on the crosschannel run where they are facing tough competition from each other and the channel tunnel to incur extra costs there was also he said the problem that there is no single organisation either competent or capable of policing the seasthere are a whole myriad of organisations apparently enforcing the law we feel there should be one single body watts said adding that although the international maritime organisation did have powers it could only act by unanimitypeoples lives are being put at risk is it going to take another herald or estonia before we take the whole issue seriously he said;0
gm says vw aggressive pricing buys market shar;general motors said on thursday that volkswagens aggressive policies had prompted a price war in europes car market which has led some manufacturers to fire workers and look closely at future production plansgeneral motors europe president richard donnelly also said in an interview that korean and japanese sales posed a threat in europekorea should open its markets to international competition this would take the steam out of suspicions that korean trading practices were unfair donnelly saidhe said germanys vw the market leader in europe had sharpened up its management but also taken action tantamount to buying salesi think vw has done a couple of things they are managing their total portfolio pretty well of seat skoda vw and audi donnelly said on the opel stand at the geneva car show the vw group operates these four marquesvw also seems to be very very aggressive on price and for whatever reason i dont know but you can buy market share at a price and they have been extremely aggressive on price so i think these two things are why they have been gaining some share donnelly saida vw spokesman was not available for commentgm europe sells opels and vauxhalls and has a half share and management control of swedish niche producer saabdonnelly said opel and vauxhall had been drawn in to the salesprice dogfight to a degree but not as much as vwvw raised its market share in europe last year to 172 percent from 168 percent opelvauxhall was second with 125 percent peugeot citroen of france was next with 119 percent followed by ford 116 percent and fiat of italy 112 frances renault had 101 percentanalysts have been applauding vws revitalisationvw has been a tottering giant massive and slow to respond but look at them now theyve broken with tradition and suddenly developed teeth and are prepared to use them and did they use them 1996 was vws year said peter schmidt of britains automotive industry dataschmidt joint managing director at aid said vw had stolen a march on the competition with price cuts and marketing spending consumers once won over are reluctant to swap brandsthis is all gloomy news for peugeot and renault i feel theyve made a fundamental blunder in not taking part in this marketing war gm too they are not competing aggressively enough and that applies to ford and fiat as well schmidt saidbut donnelly said overaggressive actions particularly from companies that are weak financially made little sensewe are willing to give up a little share frankly if we can run profitably if you look at some of the companies that are dropping price they are already in a loss position which seems strange donnelly saidthese price wars have devastated some profit margins although vw has improved its financial position and gm has retained its lead as the most profitable european car company according to londons economist intelligence unitwe never predict profits but ill tell you this i think for all the manufacturers its going to be a difficult year i think aggressive pricing has reduced margins so we are all going to have to scramble donnelly said;0
